department,promoted,review,projects,salary,tenure,satisfaction,bonus,avg_hrs_month,left
retail,0,0.634865474,4,medium,4,0.748049559,0,177.8384184,0
retail,0,0.466079786,3,medium,5,0.74616999,0,179.2675968,0
marketing,0,0.583279889,3,high,6,0.554131347,0,181.6761601,0
retail,0,0.578924145,3,medium,7,0.380003594,0,185.5431215,0
sales,0,0.760940803,3,medium,5,0.51976998,0,180.1010369,0
marketing,0,0.653316045,3,low,4,0.690601247,0,176.8628237,0
retail,0,0.63178396,4,medium,7,0.202370605,0,187.0714038,0
operations,0,0.70127402,4,medium,5,0.598310664,0,180.3130395,0
sales,0,0.609333477,2,medium,7,0.551236052,0,186.067374,0
marketing,0,0.560915102,3,medium,5,0.666170923,0,181.1429303,0
sales,0,0.601957934,4,medium,5,0.760766709,0,179.6182736,0
engineering,0,0.698884094,3,medium,7,0.616192748,0,187.3616115,1
operations,0,0.679112976,3,medium,8,0.446844082,0,187.8311863,1
sales,0,0.679881987,4,high,10,0.610387547,0,194.1728499,0
support,0,0.691104081,4,medium,8,0.467303708,0,189.8707737,0
operations,0,0.762603231,3,high,7,0.33817832,0,184.8228054,1
operations,0,0.663898711,3,medium,7,0.386129651,1,186.6614791,0
sales,0,0.783716674,4,medium,8,0.535766173,1,190.1733826,0
support,0,0.728314612,4,medium,10,0.391841627,0,194.3396739,0
admin,0,0.762002595,3,high,5,0.35574661,0,180.9120502,1
marketing,0,0.662377446,4,medium,6,0.561374869,0,182.6679096,0
engineering,0,0.737260711,3,medium,8,0.33168802,1,187.7944425,0
engineering,0,0.821751921,3,medium,4,0.306843417,1,176.7393709,1
sales,1,0.700664849,4,high,5,0.580172084,0,180.5166922,0
operations,0,0.583684783,3,medium,5,0.651587399,0,180.3413806,0
sales,0,0.62500924,4,high,7,0.382781743,0,184.9961744,0
admin,0,0.666250907,3,medium,6,0.604335772,1,181.7739625,0
marketing,0,0.817257956,3,medium,5,0.311040305,0,179.9637532,1
marketing,0,0.636691665,3,medium,7,0.756029929,1,187.1400212,1
retail,0,0.563657469,3,high,8,0.47016304,0,189.9613427,0
engineering,0,0.659114033,4,low,5,0.584120244,0,179.9192571,0
support,0,0.621831268,3,medium,7,0.80167789,0,186.6400465,1
operations,0,0.627512708,2,high,5,0.643569569,0,180.7451768,0
support,0,0.646750972,4,high,6,0.595384003,0,183.4212989,0
sales,0,0.526713153,3,medium,7,0.336700062,0,186.2050487,0
admin,0,0.616907085,2,high,7,0.294536282,0,185.536042,0
operations,0,0.550549912,4,medium,9,0.382239353,0,190.5573935,0
marketing,0,0.738654024,2,low,7,0.344861389,0,184.8276787,0
admin,0,0.599129032,3,medium,8,0.406801511,0,189.6887358,0
marketing,0,0.814530112,3,medium,4,0.645092498,0,176.3835589,1
support,0,0.491205534,3,medium,6,0.802112793,0,184.0142748,0
finance,0,0.646132556,3,medium,7,0.222695693,1,187.372457,0
operations,0,0.779564807,4,medium,5,0.412345577,0,179.3195743,1
support,0,0.834106805,3,high,6,0.244912214,0,184.0875571,1
IT,0,0.758891076,4,medium,8,0.593060661,0,188.3954472,1
engineering,0,0.64274623,3,medium,8,0.524145654,1,188.383304,1
admin,0,0.66379279,3,high,9,0.546167091,0,192.3735327,0
support,0,0.597927901,3,medium,5,0.672811259,0,179.9874999,0
engineering,0,0.8362474,3,medium,4,0.404839045,0,177.0836828,1
engineering,0,0.687407499,4,high,7,0.850848608,1,186.6907882,1
operations,0,0.558354756,5,medium,9,0.370688257,0,190.5143249,0
sales,0,0.558719441,3,medium,8,0.405536817,0,188.2079946,0
retail,0,0.704663411,4,medium,8,0.455101233,0,189.4215638,1
operations,0,0.765454173,4,medium,8,0.388261733,1,189.898086,0
operations,0,0.612824988,4,high,6,0.511382201,1,182.6553591,0
operations,0,0.728312927,4,low,4,0.357877004,0,177.415191,1
engineering,0,0.533356748,3,medium,5,0.922508946,0,178.8690584,0
operations,0,0.747170025,3,medium,8,0.700189415,0,187.812182,1
engineering,0,0.585478308,3,medium,5,0.552967592,0,179.5779431,0
retail,0,0.6593471,3,medium,8,0.440097558,1,188.6630116,0
sales,0,0.704490032,3,medium,9,0.553741549,1,191.5294304,0
IT,0,0.638223219,3,high,8,0.463972865,0,188.2395332,1
finance,0,0.58669278,3,low,9,0.551384239,0,192.3432083,0
retail,0,0.596054306,3,medium,8,0.510052692,0,187.9314909,1
sales,0,0.705861352,3,medium,6,0.548246832,0,183.8886195,0
operations,0,0.647624117,4,medium,6,0.291872557,0,183.955792,0
operations,0,0.703699578,2,medium,8,0.504377778,1,189.4274214,0
marketing,0,0.681003998,3,medium,8,0.478049064,0,188.8363864,1
engineering,0,0.787982464,3,medium,5,0.473480976,0,179.3987683,0
marketing,0,0.561900191,2,low,7,0.903304607,0,186.2791619,1
sales,0,0.631941302,3,medium,6,0.622113466,1,181.9030308,0
admin,0,0.670297863,3,medium,8,0.53852701,0,188.7928005,0
support,0,0.603472306,2,medium,5,0.632821584,0,180.6731057,0
retail,1,0.5203844,3,medium,4,0.84694094,0,177.0059131,0
finance,0,0.769492917,4,low,9,0.43620613,1,193.2516576,0
logistics,0,0.613336839,3,medium,9,0.491051199,0,192.0787717,0
logistics,0,0.532342688,4,high,9,0.531537436,0,191.1456811,0
admin,0,0.574752179,3,medium,8,0.471474572,0,188.8293778,0
engineering,0,0.691606153,3,medium,7,0.324602093,1,185.1008518,0
operations,0,0.600053157,4,medium,8,0.638095353,0,187.5537894,1
finance,0,0.7359971,4,medium,5,0.506017966,0,179.4598621,0
operations,0,0.655804948,3,medium,8,0.376966027,0,188.7002466,0
sales,0,0.555560317,4,medium,5,0.851984959,0,179.0647005,0
operations,0,0.698022337,3,medium,8,0.59105566,0,188.5416888,1
finance,0,0.580784119,4,low,6,0.778543143,0,181.9003261,0
retail,0,0.604475061,3,medium,5,0.67845217,0,178.9968657,0
IT,0,0.612025979,4,medium,7,0.588229701,0,187.4859002,1
sales,0,0.848680911,3,medium,5,0.197955087,0,181.1413243,1
sales,0,0.588491218,3,medium,8,0.499038912,0,188.8230609,0
sales,0,0.598660609,4,high,8,0.61140712,0,187.5564078,1
IT,0,0.706917673,3,high,8,0.32721838,0,188.0478985,0
marketing,0,0.531525503,3,medium,7,0.503423068,0,187.3214044,0
operations,0,0.669150727,4,medium,5,0.625248565,0,179.5783264,0
sales,0,0.701354032,3,low,5,0.519749753,0,181.1596113,1
engineering,0,0.565669292,3,low,7,0.357788626,0,187.3014513,1
logistics,0,0.822522289,3,medium,5,0.25180822,0,181.1132759,1
operations,0,0.67057923,3,low,5,0.669229928,0,181.0305582,0
sales,0,0.710498583,4,medium,7,0.269602582,1,185.7234522,1
retail,0,0.770347894,3,medium,6,0.335600488,0,183.6069811,1
engineering,0,0.721859356,3,low,7,0.413898417,1,186.8983091,0
operations,0,0.830530635,4,medium,5,0.261440944,1,179.2241084,1
logistics,0,0.673586209,4,low,7,0.285596585,1,186.9370391,0
marketing,0,0.630073379,3,medium,5,0.660926857,0,180.0287338,0
retail,0,0.656126706,3,low,5,0.704940821,0,179.9276044,0
engineering,0,0.78164296,3,medium,10,0.528244546,0,193.6329279,0
admin,0,0.606038372,4,low,8,0.558331605,0,190.3299909,0
logistics,0,0.738362923,2,medium,6,0.301296573,1,182.6526293,1
engineering,0,0.607351409,4,low,7,0.550263115,0,187.3867423,1
sales,0,0.414587812,3,medium,10,0.591486146,1,194.8524711,0
sales,0,0.688225548,3,medium,9,0.503203612,0,191.38485,0
logistics,0,0.648482895,4,medium,6,0.486147023,0,184.0145796,1
sales,0,0.527631899,4,medium,6,0.817937992,0,181.7941665,0
engineering,0,0.576237159,3,medium,7,0.397207713,0,186.7032615,0
logistics,0,0.783903419,3,medium,7,0.283334101,1,186.7889613,0
sales,0,0.831509122,3,medium,3,0.580536666,0,174.5485465,1
support,0,0.697879203,3,medium,5,0.413616603,0,181.0455153,0
engineering,0,0.567239348,3,medium,7,0.402079602,1,186.4930052,0
operations,0,0.68445755,3,medium,8,0.490681094,0,188.2989627,1
finance,0,0.666189214,4,medium,5,0.522219997,1,180.7763844,0
IT,0,0.487814883,4,medium,7,0.769420077,0,185.475185,1
support,0,0.598978554,3,medium,8,0.490374287,0,190.1533174,0
operations,0,0.730209759,3,medium,6,0.522292773,0,181.768932,0
engineering,0,0.792080888,3,medium,7,0.316084758,1,184.9898926,1
operations,0,0.691119564,4,high,6,0.330877198,0,183.0455512,0
marketing,0,0.622736361,2,medium,7,0.678129211,0,187.2625713,1
operations,0,0.753391267,3,low,8,0.51944657,1,188.2714711,1
support,0,0.67450267,4,medium,7,0.449702441,0,184.6781791,0
sales,0,0.655148294,3,medium,5,0.697890012,0,180.2305141,0
retail,0,0.614255408,3,high,5,0.778257792,0,181.2360496,0
retail,1,0.590771842,3,medium,8,0.576784413,0,187.8101555,1
engineering,0,0.567759343,3,medium,9,0.568914299,0,192.1169592,0
operations,0,0.605910248,4,medium,5,0.723138619,0,179.1443103,0
operations,0,0.48480799,4,medium,8,0.4542834,0,187.8275184,0
finance,0,0.700481682,3,high,9,0.559701687,0,192.3963045,0
engineering,0,0.720360421,3,medium,5,0.447534128,0,181.3977131,0
sales,0,0.661110435,3,medium,6,0.544733157,0,183.84227,0
IT,0,0.576180047,4,medium,8,0.513481508,0,188.4994702,1
sales,0,0.596206481,3,high,5,0.618584205,0,181.2449531,0
finance,0,0.660936167,3,medium,8,0.405660716,0,188.4165149,0
IT,0,0.711363867,5,medium,5,0.506975662,0,179.7323809,0
operations,0,0.572441924,4,medium,8,0.419607966,0,190.0754011,0
finance,0,0.751538722,3,medium,7,0.300772168,0,186.1873034,0
engineering,0,0.498499236,4,medium,5,0.784047134,1,180.7711999,0
logistics,0,0.627132492,4,medium,7,0.291680792,0,186.4453454,0
support,1,0.667504706,3,high,9,0.43191518,0,192.0074804,0
support,0,0.553936933,4,medium,7,0.806710574,0,185.8535612,1
sales,1,0.54920827,4,high,6,0.234157355,0,183.2087253,0
marketing,0,0.632514165,4,medium,4,0.735839289,1,178.4288844,0
marketing,0,0.644416597,3,high,8,0.409881085,0,188.8074818,1
sales,0,0.601846013,4,medium,6,0.803695995,0,181.9604003,0
sales,0,0.564889324,3,medium,6,0.64422748,1,183.6678172,0
retail,0,0.683197487,4,medium,7,0.505639302,0,185.6704802,0
operations,0,0.611735397,3,high,4,0.705997674,1,176.5536497,0
support,0,0.773437308,3,medium,6,0.380893541,0,182.2096948,1
operations,0,0.604595837,4,medium,7,0.376137111,1,185.6075985,0
operations,0,0.613202547,4,medium,6,0.589573698,0,182.357363,0
sales,1,0.56584816,4,medium,6,0.749221305,1,181.6480275,0
sales,0,0.660597997,3,medium,8,0.475946383,0,189.0190631,0
operations,0,0.58777313,3,high,3,0.777611999,0,174.4563188,0
engineering,0,0.6526222,3,high,8,0.474242976,0,189.4040677,0
support,0,0.514448656,3,medium,6,0.798658343,0,181.7830031,0
sales,0,0.572305241,2,medium,10,0.514392569,0,196.280129,0
engineering,0,0.678832048,4,medium,7,0.337821395,0,186.8416613,1
retail,0,0.609921575,2,medium,5,0.609021393,0,180.510084,0
sales,0,0.570925699,4,low,5,0.720508073,0,181.0682405,0
support,0,0.620855406,3,medium,8,0.448192433,1,188.2818614,1
operations,0,0.602867994,3,medium,8,0.435583389,0,189.7226348,0
sales,0,0.57251098,3,medium,7,0.379725927,0,186.0586782,0
retail,0,0.676299643,3,medium,6,0.183876004,0,183.8397342,0
sales,0,0.700482741,4,medium,5,0.569849335,1,180.9421034,1
retail,0,0.659991626,3,medium,5,0.649686183,0,180.5001175,0
engineering,0,0.752069693,3,low,8,0.561473368,1,189.2266571,1
engineering,0,0.627883503,4,medium,8,0.429607126,0,189.165133,0
retail,0,0.741911301,3,medium,8,0.506474294,0,188.7095759,1
sales,0,0.690299102,3,high,8,0.539074987,0,190.13243,0
finance,0,0.729136118,3,medium,6,0.470046238,0,184.2765322,0
sales,0,0.641673965,4,medium,5,0.607170848,0,181.4564996,0
retail,0,0.559148085,3,low,6,0.559136402,0,183.4382583,1
sales,0,0.518169695,3,medium,6,0.229253706,0,181.728112,0
retail,0,0.31,4,medium,9,0.411908675,0,193.1369544,0
retail,0,0.587902885,3,high,6,0.690838843,0,182.5342897,0
engineering,0,0.630589112,3,low,6,0.332491455,0,184.2790559,0
sales,0,0.659485128,3,low,6,0.465272031,0,183.4795812,0
engineering,0,0.626304031,3,medium,8,0.447776971,1,187.8399202,0
retail,0,0.650478386,3,medium,8,0.627319608,0,188.1083711,1
retail,0,0.700607386,3,high,6,0.566152696,1,182.4098821,0
engineering,0,0.796644672,3,high,5,0.428173071,0,178.960291,1
operations,0,0.615700393,3,high,9,0.595586849,0,193.2322668,0
logistics,0,0.731464985,4,medium,5,0.550862318,0,180.926915,0
operations,0,0.564237207,4,medium,6,0.755343124,0,183.1536694,0
retail,0,0.65471528,3,low,8,0.417918606,0,187.747174,0
marketing,0,0.785507607,3,medium,5,0.34748448,1,180.4324923,1
sales,0,0.775178146,4,medium,6,0.299122145,0,184.0224523,0
sales,0,0.669776718,2,medium,7,0.51135065,0,185.8270783,0
sales,0,0.735859277,3,medium,5,0.257298007,0,180.6968374,0
retail,0,0.879581198,3,medium,4,0.408742364,0,178.270818,1
logistics,0,0.718031811,3,low,6,0.305255894,1,183.4782673,0
sales,0,0.560556514,4,medium,7,0.678202133,0,185.9059524,0
retail,0,0.630721645,3,medium,7,0.261493215,0,185.0546884,0
operations,0,0.643045971,4,medium,7,0.314267936,0,186.3991256,0
IT,0,0.642074273,3,medium,9,0.585500515,0,192.4476981,0
engineering,0,0.542701205,3,low,6,0.676600598,0,182.8381713,0
sales,0,0.72296045,3,medium,6,0.444548963,0,184.4496033,1
retail,0,0.539793024,2,high,7,0.335006796,0,185.6246365,0
finance,0,0.655231401,3,high,8,0.372356509,1,188.5446209,1
operations,0,0.771792323,3,medium,8,0.417962969,0,188.7558981,0
retail,0,0.720689623,3,medium,5,0.40989929,0,180.542636,1
engineering,0,0.720286755,2,medium,6,0.506979313,1,181.866882,0
retail,0,0.644610207,4,high,6,0.692230136,0,182.8467848,0
support,0,0.617651782,3,medium,8,0.457302637,0,188.3748445,1
sales,0,0.512084157,4,medium,5,0.65618628,0,179.1721632,0
retail,0,0.681197835,3,medium,6,0.535597714,0,182.7841187,0
operations,0,0.800129581,3,medium,5,0.462856269,0,179.4130556,1
retail,0,0.756831811,3,high,5,0.415040641,0,181.3001344,1
marketing,0,0.580672707,3,medium,6,0.673443763,0,181.8843941,0
operations,0,0.672722992,4,medium,6,0.259800506,0,182.9951687,0
engineering,0,0.800142878,3,low,6,0.198573166,1,182.4659517,1
engineering,0,0.622222168,4,high,5,0.65224944,0,180.8089818,0
sales,0,0.822513937,3,medium,5,0.365371026,1,180.3712919,1
marketing,0,0.550770781,3,medium,4,0.741220315,0,178.3694285,0
engineering,0,0.674879985,3,high,6,0.407666308,0,181.9732257,0
logistics,0,0.789109256,3,low,5,0.485087784,0,179.9537473,1
operations,0,0.618030808,4,medium,8,0.431676161,0,187.9009514,1
sales,0,0.702046264,3,medium,5,0.70139702,0,178.9984406,0
support,0,0.672688456,4,medium,8,0.739294168,0,187.9307146,1
sales,0,0.514558122,4,medium,9,0.46656688,0,192.1041815,0
engineering,0,0.620502233,4,medium,8,0.449605612,1,189.7236856,0
sales,0,0.661104745,3,medium,7,0.449772062,1,187.3731407,0
marketing,0,0.623548674,3,medium,5,0.644979859,0,181.171811,0
support,0,0.59680274,3,low,9,0.530575626,0,191.2650866,0
sales,0,0.620436187,3,high,5,0.666566162,0,181.3298167,0
finance,0,0.647897812,4,medium,8,0.443488977,0,188.7384344,1
IT,0,0.533653351,3,high,7,0.75221831,0,186.4988451,1
operations,0,0.529695007,3,medium,6,0.682814201,1,184.12476,0
marketing,0,0.594875337,4,high,5,0.784923541,1,181.4966286,0
retail,0,0.641954099,3,medium,8,0.491815484,0,188.3843844,0
admin,0,0.596328932,2,medium,7,0.690858944,0,187.2332531,1
finance,0,0.701401299,3,medium,5,0.710701019,1,179.0975546,0
support,0,0.571124881,3,medium,7,0.21497139,0,185.2600624,0
retail,0,0.730408164,3,medium,9,0.452470929,0,191.6377047,0
admin,0,0.594912182,3,low,8,0.434324542,0,187.7581294,0
admin,0,0.668968593,3,medium,5,0.688913596,0,180.4348974,0
operations,0,0.715923924,4,high,8,0.527011002,1,188.2438072,1
engineering,0,0.648017054,4,medium,8,0.558506769,1,188.09673,1
IT,0,0.650154163,3,medium,8,0.576874516,0,187.8711138,1
engineering,0,0.638945743,3,medium,3,0.816816712,1,175.0330036,0
retail,0,0.676697785,4,medium,7,0.387427146,0,184.9993047,0
retail,0,0.727921979,3,medium,6,0.445588595,0,183.9767525,0
marketing,1,0.709501871,3,low,6,0.357712368,0,183.9876205,1
sales,0,0.725090186,4,medium,8,0.635270481,1,188.1577403,1
retail,0,0.519695739,3,medium,6,0.761695442,0,184.1082774,0
marketing,0,0.563922258,3,high,8,0.445047179,0,188.8593141,0
sales,0,0.722673734,4,medium,6,0.517589648,0,182.4659112,0
logistics,0,0.624693748,3,medium,8,0.510378861,0,188.4647287,1
logistics,0,0.444077866,2,medium,5,0.798847727,0,179.2033563,0
support,0,0.559832729,3,medium,8,0.52633359,0,187.6444008,1
engineering,0,0.790094314,4,medium,9,0.564325767,0,190.6641436,0
sales,0,0.636672888,3,low,4,0.659434977,1,176.5930244,0
support,0,0.68996679,4,medium,4,0.526757836,0,177.1687089,1
sales,0,0.540360487,4,medium,4,0.785870151,0,178.4306038,0
sales,0,0.665898162,3,low,8,0.651555876,0,187.933255,1
operations,0,0.487040311,3,medium,7,0.73038937,0,185.7072735,1
sales,0,0.639333635,3,medium,8,0.375801836,0,187.5899582,0
sales,0,0.651904851,3,medium,7,0.447745713,0,187.0711186,0
engineering,0,0.571573625,4,medium,4,0.818466259,0,177.2955585,0
retail,0,0.582866156,4,medium,7,0.632600663,0,187.3579961,1
operations,0,0.601264824,4,low,8,0.432030469,0,189.3962195,0
sales,0,0.573101096,3,medium,4,0.639425543,0,176.458097,0
retail,0,0.56839137,4,medium,7,0.745477764,0,186.8336896,1
support,0,0.538629631,3,medium,8,0.45383495,1,188.6409081,0
marketing,0,0.68160221,3,medium,6,0.196441308,0,182.948368,0
marketing,0,0.773754339,4,medium,6,0.42244822,0,181.7482631,1
operations,0,0.724977767,4,medium,9,0.675061695,0,192.333253,0
engineering,0,0.629924816,4,medium,6,0.505294492,0,183.734083,0
support,1,0.544313972,3,medium,7,0.467908788,0,187.3680737,0
sales,0,0.571384129,3,medium,7,0.534113295,0,187.3090638,1
engineering,0,0.695196948,3,medium,6,0.447911388,0,181.7248293,0
operations,0,0.514154766,4,medium,5,0.828039176,1,179.2387572,0
support,0,0.569913854,4,high,6,0.693381448,1,183.6492131,0
support,0,0.672132855,3,low,8,0.442267935,0,189.688961,0
retail,0,0.675977177,4,medium,9,0.602179007,0,191.6610415,0
sales,0,0.562830722,4,high,6,0.316305668,0,182.7930401,0
marketing,0,0.857579484,3,high,4,0.235975881,1,178.3085597,1
retail,0,0.682743697,3,high,7,0.806807642,0,186.6342312,1
operations,0,0.515789666,4,high,7,0.690935023,0,186.2731904,1
admin,0,0.619257634,4,medium,6,0.628731252,0,182.2903666,0
engineering,0,0.669840402,2,medium,5,0.612495761,0,180.9075736,0
retail,0,0.660177505,3,medium,7,0.80921429,0,186.6949236,1
IT,0,0.704454049,4,high,6,0.466131513,1,182.5717672,0
engineering,0,0.582791896,3,medium,8,0.374964135,0,188.8545421,1
engineering,0,0.619602615,4,high,7,0.640816618,0,186.8750685,1
support,0,0.656076741,3,medium,5,0.755421017,0,179.1327504,0
logistics,0,0.565340272,3,high,8,0.546882241,0,188.6662843,0
retail,0,0.660592818,4,medium,6,0.659205533,0,182.9262595,0
sales,0,0.560875509,3,medium,9,0.393711086,0,191.0001547,0
retail,0,0.585211799,3,low,8,0.430111558,0,188.115205,0
sales,0,0.600305719,4,medium,8,0.382082911,0,190.0580172,0
engineering,0,0.70423435,3,low,8,0.410523468,0,189.3990163,0
engineering,0,0.651384731,4,medium,5,0.68387343,0,181.4356385,0
marketing,0,0.798163699,4,medium,5,0.372839303,0,181.0800313,1
sales,0,0.584835372,3,medium,8,0.478795926,0,188.5296716,0
support,0,0.63517016,4,medium,5,0.658447273,0,179.1169344,0
support,0,0.82968204,2,medium,5,0.213567173,0,179.981297,1
sales,0,0.471850314,3,high,6,0.305049492,0,184.4114076,0
sales,0,0.538500142,4,medium,7,0.636664889,1,186.5019038,1
logistics,0,0.825914089,4,medium,3,0.709661172,0,172.7339616,1
finance,0,0.640410906,2,medium,7,0.729430449,0,187.1930041,1
support,0,0.668734604,3,medium,7,0.457154724,0,185.7634571,0
operations,0,0.537800615,3,medium,7,0.594557917,0,186.744634,1
operations,0,0.638411641,3,medium,5,0.711228133,0,179.1828036,0
sales,0,0.663531721,3,high,5,0.549200989,1,179.8695174,1
sales,0,0.643058173,4,medium,6,0.4145924,1,181.9641077,0
operations,0,0.645110184,2,medium,6,0.212250813,0,182.7080956,0
retail,0,0.565084377,3,medium,7,0.786300632,0,186.6512793,1
support,0,0.5266203,5,medium,7,0.714121229,1,185.3940615,0
support,0,0.671211968,3,high,5,0.66034238,0,179.6479601,0
support,0,0.765560488,4,high,7,0.191057602,0,184.5373102,0
marketing,0,0.690137805,4,low,5,0.562741938,0,178.5357623,1
marketing,0,0.630694347,3,medium,7,0.469402697,0,185.3020306,0
